 1844  12.95   5.44   9.20   7.52
 1845  12.75   5.28   9.01   7.47
 1846  14.13   6.67  10.40   7.45
 1847  13.37   5.84   9.61   7.52
 1848  13.15   5.23   9.19   7.92
 1849  13.26   5.57   9.42   7.69
 1850  13.50   5.91   9.70   7.60
 1851  13.39   5.70   9.54   7.69
 1852  13.52   5.70   9.61   7.82
 1853  12.53   4.95   8.74   7.58
 1854  13.23   5.63   9.43   7.60
 1855  12.40   5.01   8.70   7.38
 1856  13.00   5.90   9.45   7.10
 1857  13.88   6.62  10.25   7.27
 1858  13.37   5.79   9.58   7.58
 1859  13.76   5.60   9.68   8.16
 1860  11.66   4.47   8.06   7.20
 1861  13.22   5.45   9.33   7.77
 1862  12.09   5.43   8.76   6.66
 1863  13.03   5.41   9.22   7.61
 1864  12.55   4.81   8.68   7.74
 1865  13.20   5.92   9.56   7.27
 1866  12.57   5.46   9.01   7.11
 1867  12.38   5.49   8.93   6.88
 1868  13.52   6.05   9.78   7.46
 1869  13.00   5.57   9.28   7.42
 1870  12.90   5.16   9.03   7.74
 1871  13.04   5.57   9.30   7.47
 1872  12.20   5.65   8.93   6.55
 1873  12.03   5.26   8.64   6.76
 1874  12.57   5.48   9.02   7.08
 1875  12.55   5.71   9.13   6.85
 1876  12.54   5.40   8.97   7.14
 1877  12.11   5.16   8.64   6.95
 1878  12.35   5.38   8.87   6.97
 1879  10.76   4.04   7.40   6.73
 1880  12.41   5.43   8.92   6.98
 1881  11.53   4.69   8.11   6.84
 1882  12.38   5.43   8.90   6.95
 1883  12.17   4.75   8.46   7.42
 1884  12.96   5.04   9.00   7.92
 1885  12.05   4.49   8.27   7.56
 1886  11.69   4.68   8.19   7.01
 1887  12.39   4.72   8.56   7.67
 1888  11.94   4.71   8.33   7.23
 1889  12.54   5.49   9.02   7.05
 1890  12.60   5.36   8.98   7.24
 1891  12.34   4.83   8.59   7.51
 1892  11.74   4.17   7.96   7.58
 1893  13.32   5.77   9.55   7.55
 1894  12.51   5.12   8.82   7.38
 1895  12.06   4.43   8.25   7.64
 1896  12.81   5.39   9.10   7.42
 1897  12.73   5.26   8.99   7.48
 1898  13.31   5.97   9.64   7.34
 1899  13.36   5.75   9.55   7.61
 1900  12.74   5.47   9.11   7.27
 1901  12.61   5.34   8.97   7.27
 1902  12.10   5.42   8.76   6.68
 1903  12.35   5.48   8.91   6.87
 1904  12.31   5.49   8.90   6.83
 1905  12.71   5.59   9.15   7.13
 1906  12.77   5.42   9.10   7.36
 1907  12.20   5.30   8.75   6.90
 1908  13.00   5.97   9.48   7.03
 1909  12.13   4.86   8.49   7.27
 1910  12.58   5.49   9.04   7.09
 1911  13.22   5.61   9.42   7.61
 1912  12.37   5.33   8.85   7.05
 1913  12.74   5.70   9.22   7.04
 1914  13.14   5.78   9.46   7.36
 1915  12.32   4.94   8.63   7.38
 1916  12.59   5.67   9.13   6.92
 1917  12.11   5.16   8.63   6.95
 1918  12.87   5.71   9.29   7.17
 1919  12.42   4.67   8.55   7.75
 1920  13.00   5.84   9.42   7.16
 1921  13.99   6.56  10.27   7.43
 1922  12.02   5.11   8.57   6.91
 1923  12.20   5.59   8.89   6.61
 1924  12.36   5.70   9.03   6.66
 1925  12.41   5.34   8.87   7.07
 1926  13.00   5.86   9.43   7.14
 1927  12.55   5.44   8.99   7.11
 1928  12.71   5.68   9.20   7.03
 1929  12.65   5.25   8.95   7.40
 1930  12.35   5.43   8.89   6.92
 1931  12.38   5.71   9.05   6.67
 1932  12.92   5.66   9.29   7.26
 1933  13.35   6.11   9.73   7.24
 1934  13.11   6.19   9.65   6.93
 1935  12.85   5.72   9.29   7.14
 1936  12.65   5.63   9.14   7.02
 1937  12.69   5.70   9.19   6.99
 1938  13.27   6.23   9.75   7.04
 1939  13.12   5.70   9.41   7.42
 1940  12.96   5.54   9.25   7.41
 1941  12.65   5.68   9.17   6.97
 1942  12.85   5.64   9.25   7.21
 1943  13.42   6.37   9.90   7.06
 1944  13.23   5.94   9.59   7.30
 1945  13.91   6.66  10.29   7.25
 1946  12.80   5.66   9.23   7.15
 1947  12.62   5.68   9.15   6.94
 1948  13.39   6.03   9.71   7.36
 1949  14.15   6.50  10.32   7.65
 1950  12.76   5.58   9.17   7.17
 1951  12.45   5.46   8.95   6.99
 1952  12.55   5.08   8.81   7.47
 1953  13.56   6.18   9.87   7.39
 1954  12.58   5.73   9.15   6.85
 1955  13.24   5.75   9.49   7.49
 1956  12.76   5.99   9.37   6.76
 1957  13.39   6.28   9.83   7.11
 1958  12.78   6.11   9.45   6.67
 1959  14.21   6.20  10.20   8.01
 1960  13.16   5.72   9.44   7.44
 1961  13.20   5.95   9.58   7.24
 1962  12.53   4.99   8.76   7.54
 1963  12.15   4.98   8.57   7.17
 1964  12.97   6.01   9.49   6.96
 1965  12.45   5.19   8.82   7.26
 1966  12.84   5.91   9.38   6.93
 1967  13.08   5.71   9.40   7.37
 1968  13.18   5.46   9.32   7.72
 1969  12.62   5.23   8.93   7.39
 1970  12.90   5.67   9.28   7.24
 1971  13.40   6.05   9.72   7.35
 1972  12.64   4.84   8.74   7.80
 1973  12.94   5.71   9.33   7.22
 1974  12.40   5.49   8.94   6.91
 1975  13.39   6.00   9.69   7.38
 1976  12.78   5.89   9.33   6.89
 1977  12.39   5.45   8.92   6.94
 1978  12.44   5.98   9.21   6.47
 1979  11.81   4.89   8.35   6.92
 1980  12.65   5.57   9.11   7.08
 1981  12.60   5.58   9.09   7.02
 1982  13.21   5.66   9.43   7.55
 1983  13.32   6.22   9.77   7.10
 1984  13.16   5.42   9.29   7.74
 1985  12.26   5.14   8.70   7.12
 1986  12.05   5.09   8.57   6.97
 1987  12.57   5.57   9.07   7.00
 1988  13.02   6.29   9.65   6.73
 1989  13.65   6.49  10.07   7.16
 1990  13.43   6.44   9.93   6.99
 1991  12.89   5.95   9.42   6.94
 1992  12.80   6.14   9.47   6.66
 1993  12.42   6.09   9.26   6.33
 1994  12.81   5.94   9.38   6.88
 1995  13.81   6.61  10.21   7.20
 1996  12.61   5.84   9.22   6.77
 1997  13.68   7.00  10.34   6.68
 1998  13.24   6.94  10.09   6.30
 1999  13.47   6.89  10.18   6.58
 2000  13.49   6.37   9.93   7.12
 2001  13.19   5.95   9.57   7.24
 2002  13.62   6.78  10.20   6.85
