    1844 -888.00    8.56   13.28    9.43    8.70
    1845    3.80    7.18   13.10    9.16    8.40
    1846    5.90    7.95   15.78   10.47    9.83
    1847    3.46    7.87   14.61    9.60    9.14
    1848    4.06    8.35   13.14    8.80    8.60
    1849    5.32    7.71   13.70    9.41    8.89
    1850    4.43    7.98   14.21    9.23    9.26
    1851    5.67    7.60   13.92    9.29    9.10
    1852    5.02    8.28   14.68    8.69    9.25
    1853    4.02    7.61   14.02    9.02    8.54
    1854    3.82    8.58   13.26    9.60    9.07
    1855    3.00    6.66   14.80    9.08    8.38
    1856    4.06    7.24   14.31    9.83    8.98
    1857    4.48    7.62   15.52   10.75    9.88
    1858    6.07    7.90   14.22    8.74    9.08
    1859    5.71    8.41   15.15    8.72    9.23
    1860    2.81    7.40   12.99    8.23    8.02
    1861    4.20    8.32   14.88    8.86    9.28
    1862    5.10    8.29   13.00    8.58    8.97
    1863    5.69    8.29   13.76    9.21    9.25
    1864    3.95    8.70   13.40    8.87    8.57
    1865    3.15    8.17   15.23   10.44    9.54
    1866    5.20    7.50   14.29    9.23    9.03
    1867    5.37    7.56   14.57    9.32    9.27
    1868    5.20    9.32   15.56    8.75    9.82
    1869    6.49    7.02   14.66    9.95    9.22
    1870    3.15    8.63   15.48    9.13    9.07
    1871    3.55    8.99   14.58    8.76    9.19
    1872    4.97    7.95   14.84    8.62    9.11
    1873    3.76    7.83   14.87    8.39    8.96
    1874    5.73    8.82   14.88    9.50    9.29
    1875    3.91    8.94   14.38    9.56    9.45
    1876    4.29    7.11   14.77    9.94    9.18
    1877    5.45    6.85   14.24    9.20    8.86
    1878    5.34    8.61   15.53    8.83    9.36
    1879    1.29    6.46   13.35    8.58    7.70
    1880    4.11    7.70 -888.00    8.42  -888.0
    1881    2.35    7.35   13.03    9.51    8.00
    1882    5.23    8.27   13.51    8.57   11.28
    1883    4.54    6.67   12.95    8.74    8.46
    1884    5.52    7.77   14.08    9.06    9.03
    1885    4.39    6.47   13.19    8.31    8.16
    1886    3.59    6.79   13.68    9.97    8.31
    1887    3.84    6.83   15.49    8.04    8.70
    1888    4.06    6.68   13.13    9.53    8.56
    1889    5.03    8.13   13.70    9.52    9.11
    1890    5.43    8.32   13.23   10.48    9.17
    1891    4.44    6.50   13.99    9.25    8.74
    1892    4.33    7.19   13.24    8.57    8.19
    1893    4.25   10.05   15.21    9.00    9.81
    1894    5.17    8.05   13.53    9.28    9.04
    1895    2.14    8.69   14.07    9.20    8.45
    1896    5.71    9.41   14.17    8.04    9.30
    1897    4.35    7.39   14.57   10.17    9.29
    1898    6.27    7.91   14.38   10.99   10.07
    1899    5.97    7.89   15.69   10.46    9.74
    1900    3.66    7.57   14.62    9.18    9.00
    1901    4.82    7.94   14.18    9.48    8.84
    1902    3.34    7.46   13.23    9.75    8.63
    1903    5.31    7.43   12.97    9.12    8.62
    1904    3.92    7.28   13.67    9.34    8.66
    1905    5.24    8.06   14.27    7.64    8.99
    1906    4.92    6.90   14.02    9.77    8.72
    1907    4.11    7.57   12.58    9.06    8.38
    1908    4.80    7.26   13.55   10.37    9.08
    1909    4.97    7.03   12.96    8.18    8.16
    1910    3.90    7.65   13.65    8.61    8.68
