    1796 -888.00    6.86   12.20    7.54    7.77
    1797    3.51    6.71   14.31    8.79    8.63
    1798    3.98    8.02   14.19    7.93    8.48
    1799    2.57    5.38   12.73    8.05    7.13
    1800    2.50    7.40   14.33    8.59    8.36
    1801    4.25    8.27   14.94    9.44    9.13
    1802    2.48    7.83   12.12    7.63    7.71
    1803    3.55    7.76   14.41    7.74    8.40
    1804    4.16    7.87   13.39    8.35    8.30
    1805    2.65    8.20   13.28    8.01    8.17
    1806    3.34    7.99   14.29    8.28    8.48
    1807    2.77    7.33   15.72    6.47    8.18
    1808    3.77    8.09   15.14    7.27    8.42
    1809    2.94    9.18   13.28    8.28    8.52
    1810    2.74    7.91   14.93    8.51    8.67
    1811    3.42    8.98   15.01    9.45    9.18
    1812    4.17    7.57   13.56    7.48    8.06
    1813    2.33    6.51   12.44    8.69    7.67
    1814    1.68    7.94   13.07    7.63    7.60
    1815    4.07    9.10   15.16    8.53    9.08
    1816    2.65    6.35   12.75    8.22    7.52
    1817    4.17    6.42   13.01    7.76    7.78
    1818    2.27    6.33   14.38   10.38    8.48
    1819    3.46    7.34   13.58    7.08    7.82
    1820    2.38    7.64   13.25    7.44    7.89
    1821    4.17    7.11   13.80    9.45    8.64
    1822    4.30    7.56   14.80    8.42    8.67
    1823    2.08    7.06   12.42    8.20    7.52
    1824    4.16    7.33   14.66    8.64    8.71
      1825    4.10    8.57   15.30    9.94    9.40
      1826    3.96    8.59   16.17    9.04    9.64
      1827    3.76    8.13   14.48   10.78    9.39
      1828    6.33    7.73 -888.0    10.5  -888.0
      1829    5.13    7.09   13.10    8.2     7.99
      1830 -888.00 -888.00 -888.0     9.22 -888.0
      1831    3.55    8.43   15.10   10.14    9.53
      1832    5.09    8.15   14.61    9.82    9.40
      1833    4.69    7.58   14.12    9.06    8.89
    1834    5.84    8.76   14.31   10.22    9.83
    1835    5.02    7.95   14.30    8.84    9.00
    1836    4.54    7.40   13.18    7.60    8.07
    1837    4.38    5.45   14.64    9.66    8.78
    1838    3.16    6.75   13.56    8.90    8.03
    1839    4.00    6.78   13.26    8.90    8.16
    1840    4.04    8.22   13.34    7.99    8.37
    1841    3.13    8.79   13.04    8.62    8.52
    1842    4.21    8.52   14.27    8.79    9.21
    1843    5.06    7.70   13.50    9.12    8.91
    1844    5.24    8.49   13.32    9.52    8.73
    1845    3.84    7.35   13.10    9.27    8.50
    1846    6.02    8.16   15.61   10.53    9.91
    1847    3.53    7.97   14.58    9.70    9.15
    1848    4.20    8.38   13.15    8.97    8.72
    1849    5.62    7.85   13.68    9.56    9.02
    1850    4.47    8.18   14.15    9.33    9.32
    1851    5.82    7.77   13.94    9.39    9.21
    1852    5.27    8.43   14.73    8.78    9.37
    1853    4.18    7.51   13.97    9.15    8.41
    1854    3.98    8.74   13.32    9.68    9.19
    1855    2.98    6.81   14.72    9.25    8.36
    1856    4.38    7.39   14.33   10.11    9.13
    1857    4.63    7.76   15.40   10.84    9.99
    1858    6.29    8.05   14.23    8.93    9.22
    1859    5.91    8.57   15.13    8.48    9.14
    1860    2.45    7.22   12.76    8.03    7.67
    1861    3.66    8.19   14.46    8.71    8.96
    1862    4.83    8.11   12.71    8.36    8.71
    1863    5.54    8.12   13.49    9.06    9.06
    1864    3.83    8.56   13.23    8.75    8.43
    1865    3.08    7.98   14.92   10.20    9.31
    1866    5.11    7.31   13.96    9.11    8.84
    1867    4.37    7.26   14.13    9.13    8.62
    1868    5.12    9.14   15.05    8.59    9.59
    1869    6.45    6.92   14.25    9.66    9.02
    1870    3.11    8.03   14.93    8.98    8.68
    1871    3.33    8.69   14.11    8.68    8.94
    1872    4.86    7.74   14.35    8.43    8.88
    1873    3.71    7.53   14.41    8.22    8.69
    1874    5.58    8.69   14.39    9.26    9.08
    1875    3.87    8.65   14.02    9.38    9.23
    1876    4.31    6.92   14.38    9.77    8.99
    1877    5.36    6.62   13.74    9.03    8.63
    1878    5.25    8.42   15.22    8.72    8.95
    1879    0.90    6.30   13.05    8.52    7.42
    1880    3.77    7.93   14.46    8.37    8.86
    1881    2.41    7.47   13.03    9.61    8.05
    1882    5.26    8.31   13.54    8.63    8.90
