1862,10,22,Wednesday,DWR_1862_10-18.jpg
NAIRN, 28.66, 53
ABERDEEN, 28.76, 50
LEITH, 28.82, 54
BERWICK, 28.88, 54
COPENHAGEN, 999.00, 999
ARDROSSAN, 28.91, 54
PORTRUSH, 29.01, 47
SHIELDS, 28.98, 56
SCARBOROUGH, 29.17, 51
HELIGOLAND, 29.65, 51
LIVERPOOL, 29.25, 57
HOLYHEAD, 29.69, 55
GALWAY, 29.73, 53
HELDER, 29.61, 54
YARMOUTH, 29.54, 51
VALENTIA, 29.42, 55
QUEENSTOWN, 29.36, 55
LONDON, 29.56, 53
DOVER, 29.63, 57
PORTSMOUTH, 29.63, 54
WEYMOUTH, 29.58, 52
PORTLAND, 999.00, 999
PLYMOUTH, 29.61, 55
PENZANCE, 29.63, 58
JERSEY, 29.84, 54
BREST, 29.85, 55
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 53
LISBON, 999.00, 999
