1862,10,07,Tuesday,DWR_1862_10-5.jpg
NAIRN, 30.10, 45
ABERDEEN, 30.09, 47
LEITH, 30.13, 49
BERWICK, 30.11, 52
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.15, 51
PORTRUSH, 30.16, 57
SHIELDS, 30.08, 49
SCARBOROUGH, 30.02, 52
HELIGOLAND, 29.95, 999
LIVERPOOL, 30.13, 53
HOLYHEAD, 30.16, 53
GALWAY, 30.26, 51
HELDER, 29.92, 54
YARMOUTH, 29.93, 54
VALENTIA, 30.32, 56
QUEENSTOWN, 30.25, 56
LONDON, 30.03, 54
DOVER, 29.90, 54
PORTSMOUTH, 30.05, 53
WEYMOUTH, 30.13, 53
PORTLAND, 999.00, 999
PLYMOUTH, 30.19, 52
PENZANCE, 30.24, 53
JERSEY, 30.12, 55
BREST, 30.18, 53
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 30.04, 69
