#statid,stnavn,tabnavn,YYYY,MM,DD,tryk8,tryk14,tryk21,t8,t14,t21,tavg,tmax,tmin,dptryk8,dptryk14,dptryk21,rh8,rh14,rh21,V8,V14,V21,dir8,dir14,dir21,skydk8,skydk14,skydk21,p24,sigt,snedk,Hsne,thav,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,1,991.7,985.2,976.3,3.0,4.4,6.0,,6.0,1.0,,,,,,,2.0,3.0,2.0,SV,SV,SV,3,3,3,2.2,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,2,961.2,967.9,977.2,5.0,4.2,-0.8,,7.0,-0.8,,,,,,,2.0,4.0,3.0,S,SV,V,3,2,3,6.7,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,3,993.8,1008.0,1018.7,-3.1,-3.3,-5.6,,0.1,-5.9,,,,,,,3.0,3.0,1.0,N,NNO,VNV,2,1,2,0.2,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,4,1024.8,1024.5,1022.0,-6.2,-0.8,-0.7,,-0.7,-8.9,,,,,,,1.0,1.0,1.0,VSV,VSV,SV,0,2,3,,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,5,1017.1,1013.1,1009.3,-4.9,-2.3,-2.8,,-0.8,-4.9,,,,,,,1.0,1.0,1.0,SSV,SV,SO,1,2,3,,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,6,1007.3,1004.6,1004.2,-3.2,-2.8,-1.0,,-1.0,-4.0,,,,,,,1.0,1.0,1.0,VSV,NNO,NNO,1,3,3,0.4,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,7,1006.1,1010.0,1014.3,-1.6,-2.4,-6.3,,-1.1,-6.3,,,,,,,3.0,3.0,4.0,NO,NO,NNO,3,3,1,1.9,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,8,1016.0,1016.2,1019.2,-7.6,-7.6,-7.6,,-6.4,-10.4,,,,,,,1.0,2.0,1.0,NO,NO,NO,1,1,1,0.2,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,9,1018.5,1019.1,1010.8,-12.2,-7.3,-3.9,,-3.9,-13.9,,,,,,,1.0,2.0,3.0,NV,VSV,SV,1,1,3,,,,,,
30380,Landbohøjskolen,Landbohøiskolen,1867,12,10,998.1,996.6,985.3,1.3,0.1,2.4,,2.6,-4.4,,,,,,,1.0,1.0,4.0,NV,NV,V,3,3,3,1.9,,,,,
