SEF	1.0.0
ID	PARIS-OBSERVATORY
Name	PARIS-OBSERVATORY
Lat	48.8400
Lon	2.3400
Alt	0.0
Source	ISPDv4
Link	
Vbl	mslp
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Value	Meta
1816	2	29	8	0	0	1017.10	
1816	2	29	11	0	0	1016.90	
1816	2	29	14	0	0	1016.20	
1816	2	29	20	0	0	1016.70	
1820	2	29	8	0	0	1015.10	
1820	2	29	11	0	0	1014.40	
1820	2	29	14	0	0	1012.80	
1820	2	29	20	0	0	1012.20	
1821	1	1	8	0	0	1014.10	
1821	1	1	11	0	0	1013.80	
1821	1	1	14	0	0	1013.70	
1821	1	1	20	0	0	1013.40	
1821	1	2	8	0	0	1009.50	
1821	1	2	11	0	0	1006.70	
1821	1	2	14	0	0	1005.00	
1821	1	2	20	0	0	1001.50	
1821	1	3	8	0	0	993.30	
1821	1	3	11	0	0	992.00	
1821	1	3	14	0	0	991.40	
1821	1	3	20	0	0	989.70	
1821	1	4	8	0	0	995.40	
1821	1	4	11	0	0	997.60	
1821	1	4	14	0	0	998.20	
1821	1	4	20	0	0	997.40	
1821	1	5	8	0	0	992.80	
1821	1	5	11	0	0	991.20	
1821	1	5	14	0	0	991.20	
1821	1	5	20	0	0	991.60	
1821	1	6	8	0	0	991.20	
1821	1	6	11	0	0	990.00	
1821	1	6	14	0	0	990.30	
1821	1	6	20	0	0	992.30	
1821	1	7	8	0	0	996.30	
1821	1	7	11	0	0	996.40	
1821	1	7	14	0	0	997.00	
1821	1	7	20	0	0	996.80	
1821	1	8	8	0	0	992.30	
1821	1	8	11	0	0	990.60	
1821	1	8	14	0	0	990.60	
1821	1	8	20	0	0	990.60	
1821	1	9	8	0	0	1051.80	qc_reject
1821	1	9	11	0	0	985.00	
1821	1	9	14	0	0	987.70	
1821	1	9	20	0	0	990.60	
1821	1	10	8	0	0	994.60	
1821	1	10	11	0	0	995.40	
1821	1	10	14	0	0	995.30	
1821	1	10	20	0	0	990.90	
1821	1	11	8	0	0	992.20	
1821	1	11	11	0	0	993.60	
1821	1	11	14	0	0	994.00	
1821	1	11	20	0	0	997.30	
1821	1	12	8	0	0	1001.50	
1821	1	12	11	0	0	994.90	
1821	1	12	14	0	0	1001.80	
1821	1	12	20	0	0	1005.50	
1821	1	13	8	0	0	1008.20	
1821	1	13	11	0	0	1010.10	
1821	1	13	14	0	0	1008.60	
1821	1	13	20	0	0	1000.10	
1821	1	14	8	0	0	992.80	
1821	1	14	11	0	0	994.80	
1821	1	14	14	0	0	998.20	
1821	1	14	20	0	0	1012.80	
1821	1	15	8	0	0	1024.90	
1821	1	15	11	0	0	1024.60	
1821	1	15	14	0	0	1022.10	
1821	1	15	20	0	0	1020.50	
1821	1	16	8	0	0	1015.90	
1821	1	16	11	0	0	1007.90	
1821	1	16	14	0	0	1013.00	
1821	1	16	20	0	0	1023.30	
1821	1	17	8	0	0	1027.90	
1821	1	17	11	0	0	1028.30	
1821	1	17	14	0	0	1029.10	
1821	1	17	20	0	0	1030.80	
1821	1	18	8	0	0	1032.20	
1821	1	18	11	0	0	1032.30	
1821	1	18	14	0	0	1032.30	
1821	1	18	20	0	0	1033.30	
1821	1	19	8	0	0	1032.70	
1821	1	19	11	0	0	1032.00	
1821	1	19	14	0	0	1029.90	
1821	1	19	20	0	0	1030.40	
1821	1	20	8	0	0	1033.50	
1821	1	20	11	0	0	1034.30	
1821	1	20	14	0	0	1034.50	
1821	1	20	20	0	0	1037.70	
1821	1	21	8	0	0	1041.10	
1821	1	21	11	0	0	1040.70	
1821	1	21	14	0	0	1040.70	
1821	1	21	20	0	0	1040.80	
1821	1	22	8	0	0	1041.10	
1821	1	22	11	0	0	1040.50	
1821	1	22	14	0	0	1039.60	
1821	1	22	20	0	0	1039.40	
1821	1	23	8	0	0	1040.60	
1821	1	23	11	0	0	1040.40	
1821	1	23	14	0	0	1040.10	
1821	1	23	20	0	0	1041.30	
1821	1	24	8	0	0	1040.90	
1821	1	24	11	0	0	1040.20	
1821	1	24	14	0	0	1039.20	
1821	1	24	20	0	0	1039.40	
1821	1	25	8	0	0	1039.10	
1821	1	25	11	0	0	1038.60	
1821	1	25	14	0	0	1037.70	
1821	1	25	20	0	0	1037.80	
1821	1	26	8	0	0	1037.70	
