    1  5.63  4.23  4.93  1.40  4.77 -0.06 -0.10 -0.08  0.09  0.19  0.30  0.33  0.37  0.37  0.32  0.17  0.04
    2  5.62  4.24  4.93  1.38  4.76 -0.08 -0.12 -0.09  0.09  0.20  0.32  0.34  0.38  0.40  0.34  0.17  0.04
    3  5.60  4.23  4.91  1.37  4.74 -0.06 -0.10 -0.09  0.09  0.22  0.32  0.35  0.40  0.41  0.35  0.19  0.06
    4  5.56  4.15  4.86  1.41  4.70 -0.07 -0.11 -0.09  0.06  0.20  0.30  0.32  0.36  0.38  0.33  0.17  0.05
    5  5.51  4.12  4.82  1.39  4.61 -0.08 -0.09 -0.05  0.11  0.25  0.36  0.38  0.43  0.46  0.39  0.25  0.12
    6  5.44  3.93  4.68  1.51  4.49 -0.07 -0.09 -0.05  0.11  0.24  0.36  0.36  0.42  0.44  0.38  0.20  0.05
    7  5.55  3.94  4.74  1.61  4.56 -0.06 -0.09 -0.06  0.10  0.23  0.36  0.38  0.41  0.41  0.35  0.18  0.03
    8  5.53  3.99  4.76  1.54  4.57 -0.09 -0.12 -0.09  0.07  0.21  0.35  0.39  0.43  0.44  0.38  0.23  0.09
    9  5.51  3.94  4.73  1.57  4.50 -0.05 -0.11 -0.09  0.08  0.25  0.40  0.43  0.49  0.51  0.46  0.28  0.13
   10  5.48  3.88  4.68  1.60  4.44 -0.03 -0.09 -0.06  0.10  0.27  0.41  0.44  0.49  0.50  0.45  0.26  0.12
   11  5.54  3.89  4.72  1.65  4.47 -0.02 -0.09 -0.06  0.12  0.28  0.43  0.46  0.50  0.52  0.46  0.27  0.12
   12  5.53  3.84  4.68  1.69  4.40 -0.05 -0.07 -0.03  0.14  0.32  0.47  0.51  0.57  0.58  0.51  0.30  0.16
   13  5.39  3.63  4.51  1.76  4.25 -0.09 -0.11 -0.07  0.11  0.30  0.45  0.50  0.56  0.57  0.49  0.29  0.13
   14  5.23  3.42  4.32  1.81  4.07 -0.12 -0.15 -0.10  0.07  0.27  0.43  0.50  0.57  0.58  0.51  0.31  0.15
   15  5.11  3.20  4.16  1.91  3.92 -0.10 -0.14 -0.11  0.06  0.26  0.43  0.48  0.56  0.57  0.48  0.28  0.10
   16  5.13  3.17  4.15  1.96  3.91 -0.09 -0.12 -0.09  0.07  0.28  0.45  0.50  0.57  0.56  0.48  0.27  0.07
   17  5.15  3.18  4.16  1.97  3.92 -0.11 -0.12 -0.12  0.07  0.27  0.44  0.51  0.57  0.58  0.48  0.27  0.07
   18  5.15  3.14  4.14  2.01  3.89 -0.12 -0.13 -0.12  0.06  0.27  0.45  0.53  0.59  0.61  0.51  0.29  0.09
   19  5.15  3.08  4.11  2.07  3.88 -0.12 -0.12 -0.12  0.05  0.24  0.42  0.53  0.59  0.60  0.49  0.25  0.05
   20  5.31  3.17  4.24  2.14  3.99 -0.10 -0.11 -0.12  0.06  0.25  0.44  0.55  0.61  0.59  0.50  0.26  0.03
   21  5.35  3.27  4.31  2.08  4.06 -0.09 -0.11 -0.12  0.05  0.26  0.44  0.56  0.61  0.61  0.50  0.26  0.05
   22  5.29  3.23  4.26  2.06  4.03 -0.12 -0.13 -0.14  0.05  0.26  0.42  0.53  0.60  0.59  0.48  0.26  0.03
   23  5.30  3.21  4.26  2.09  4.02 -0.13 -0.15 -0.14  0.04  0.25  0.43  0.55  0.62  0.60  0.48  0.25  0.02
   24  5.32  3.26  4.29  2.06  4.08 -0.12 -0.14 -0.14  0.03  0.23  0.40  0.52  0.57  0.55  0.42  0.21 -0.01
   25  5.39  3.38  4.39  2.01  4.12 -0.12 -0.14 -0.13  0.05  0.27  0.44  0.58  0.64  0.64  0.52  0.31  0.09
   26  5.36  3.30  4.33  2.06  4.09 -0.11 -0.13 -0.12  0.04  0.24  0.40  0.55  0.61  0.61  0.47  0.26  0.05
   27  5.35  3.34  4.34  2.01  4.12 -0.10 -0.14 -0.14  0.02  0.21  0.38  0.52  0.58  0.59  0.45  0.24  0.04
   28  5.49  3.42  4.45  2.07  4.21 -0.07 -0.11 -0.12  0.04  0.23  0.40  0.53  0.60  0.62  0.48  0.26  0.04
   29  5.65  3.57  4.61  2.08  4.36 -0.05 -0.09 -0.08  0.07  0.26  0.43  0.54  0.61  0.62  0.47  0.24  0.01
   30  5.85  3.77  4.81  2.08  4.55 -0.04 -0.08 -0.09  0.05  0.25  0.43  0.55  0.62  0.62  0.49  0.26  0.04
   31  6.05  3.86  4.95  2.19  4.69 -0.07 -0.10 -0.09  0.07  0.27  0.44  0.57  0.64  0.66  0.51  0.26  0.03
   32  6.17  3.95  5.06  2.22  4.78 -0.08 -0.11 -0.09  0.05  0.28  0.46  0.58  0.66  0.67  0.54  0.30  0.07
   33  6.26  4.01  5.14  2.25  4.87 -0.05 -0.09 -0.06  0.08  0.29  0.46  0.56  0.63  0.61  0.47  0.24  0.01
   34  6.40  4.21  5.31  2.19  5.01 -0.07 -0.09 -0.04  0.10  0.33  0.51  0.60  0.66  0.65  0.52  0.30  0.10
   35  6.32  4.12  5.22  2.20  4.93 -0.10 -0.11 -0.07  0.10  0.33  0.51  0.61  0.68  0.68  0.52  0.31  0.11
   36  6.33  3.99  5.16  2.34  4.87 -0.12 -0.12 -0.09  0.09  0.32  0.51  0.61  0.70  0.68  0.51  0.28  0.06
   37  6.38  4.04  5.21  2.34  4.92 -0.09 -0.09 -0.05  0.10  0.34  0.52  0.62  0.69  0.67  0.51  0.26  0.04
   38  6.46  4.14  5.30  2.32  5.00 -0.09 -0.09 -0.05  0.10  0.34  0.53  0.62  0.70  0.68  0.52  0.28  0.07
   39  6.55  4.16  5.36  2.39  5.02 -0.10 -0.10 -0.04  0.13  0.37  0.58  0.67  0.76  0.74  0.57  0.32  0.11
   40  6.67  4.14  5.40  2.53  5.10 -0.07 -0.08 -0.04  0.13  0.35  0.56  0.64  0.72  0.68  0.51  0.24  0.03
   41  6.76  4.22  5.49  2.54  5.18 -0.10 -0.10 -0.06  0.11  0.35  0.58  0.66  0.76  0.71  0.53  0.26  0.05
   42  6.81  4.21  5.51  2.60  5.19 -0.09 -0.12 -0.07  0.12  0.37  0.60  0.68  0.78  0.73  0.55  0.28  0.08
   43  6.76  4.16  5.46  2.60  5.15 -0.11 -0.14 -0.09  0.11  0.36  0.60  0.68  0.78  0.70  0.51  0.24  0.04
   44  6.75  4.18  5.47  2.57  5.17 -0.10 -0.13 -0.09  0.11  0.35  0.58  0.68  0.77  0.68  0.48  0.21  0.01
   45  6.79  4.28  5.53  2.51  5.22 -0.10 -0.12 -0.07  0.12  0.36  0.59  0.69  0.80  0.70  0.51  0.23  0.05
   46  6.73  4.23  5.48  2.50  5.17 -0.11 -0.14 -0.09  0.11  0.34  0.59  0.71  0.80  0.70  0.49  0.24  0.05
   47  6.77  4.24  5.51  2.53  5.20 -0.07 -0.11 -0.08  0.11  0.32  0.58  0.70  0.81  0.69  0.47  0.20  0.01
   48  6.89  4.32  5.61  2.57  5.28 -0.09 -0.13 -0.09  0.09  0.33  0.58  0.74  0.86  0.75  0.53  0.25  0.05
   49  6.95  4.30  5.62  2.65  5.31 -0.07 -0.13 -0.11  0.07  0.31  0.57  0.74  0.87  0.75  0.53  0.22  0.01
   50  6.94  4.39  5.66  2.55  5.37 -0.11 -0.13 -0.11  0.07  0.30  0.55  0.72  0.82  0.70  0.51  0.20 -0.03
   51  6.96  4.49  5.72  2.47  5.43 -0.10 -0.14 -0.10  0.06  0.29  0.53  0.70  0.80  0.70  0.53  0.22  0.03
   52  7.00  4.37  5.68  2.63  5.40 -0.13 -0.16 -0.12  0.03  0.26  0.53  0.72  0.84  0.73  0.53  0.22  0.02
   53  7.02  4.28  5.65  2.74  5.37 -0.13 -0.16 -0.11  0.04  0.26  0.53  0.72  0.83  0.71  0.49  0.18 -0.02
   54  7.02  4.28  5.65  2.74  5.40 -0.15 -0.17 -0.14  0.00  0.23  0.49  0.70  0.81  0.68  0.46  0.16 -0.04
   55  6.95  4.26  5.61  2.69  5.37 -0.19 -0.21 -0.18 -0.04  0.20  0.47  0.69  0.80  0.67  0.46  0.16 -0.03
