SEFSHIP	1.0.0
ID	10-VINCENNES
Name	10-VINCENNES
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	8	20	10	0	0	34.96	-74.22	1022.10	
1838	8	20	16	0	0	34.63	-73.91	1022.80	
1838	8	20	22	0	0	34.30	-73.60	1023.10	
1838	8	21	4	0	0	33.97	-73.29	1022.90	
1838	8	21	10	0	0	33.68	-73.01	1023.00	
1838	8	21	16	0	0	33.45	-72.76	1022.50	
1838	8	21	22	0	0	33.22	-72.51	1023.20	
1838	8	22	4	0	0	32.99	-72.26	1022.50	
1838	8	22	10	0	0	33.09	-72.12	1022.30	
1838	8	22	16	0	0	33.54	-72.09	1022.20	
1838	8	22	22	0	0	33.98	-72.06	1022.90	
1838	8	23	4	0	0	34.43	-72.03	1022.60	
1838	8	23	10	0	0	34.83	-71.94	1023.00	
1838	8	23	16	0	0	35.20	-71.79	1022.90	
1838	8	23	22	0	0	35.57	-71.63	1022.70	
1838	8	24	4	0	0	35.94	-71.48	1022.50	
1838	8	24	10	0	0	36.20	-71.17	1022.30	
1838	8	24	16	0	0	36.35	-70.72	1022.80	
1838	8	24	22	0	0	36.50	-70.26	1021.70	
1838	8	25	4	0	0	36.64	-69.81	1018.80	
1838	8	25	10	0	0	36.78	-69.14	1018.90	
1838	8	25	16	0	0	36.91	-68.29	1017.50	
1838	8	25	22	0	0	37.04	-67.44	1015.80	
1838	8	26	4	0	0	37.16	-66.59	1008.50	qc_reject
1838	8	26	10	0	0	37.21	-65.62	1007.60	qc_reject
1838	8	26	16	0	0	37.17	-64.61	1010.90	
1838	8	26	22	0	0	37.13	-63.60	1004.40	
1838	8	27	4	0	0	37.09	-62.58	1011.40	
1838	8	27	10	0	0	37.05	-61.73	1012.80	
1838	8	27	16	0	0	37.00	-61.14	1016.50	
1838	8	27	22	0	0	36.95	-60.55	1016.50	
1838	8	28	4	0	0	36.90	-59.96	1017.90	
1838	8	28	11	0	0	36.90	-59.32	1017.40	
1838	8	28	17	0	0	36.93	-58.65	1019.50	
1838	8	28	23	0	0	36.96	-57.99	1019.50	
1838	8	29	5	0	0	36.99	-57.32	1020.90	
1838	8	29	11	0	0	37.11	-56.69	1020.80	
1838	8	29	17	0	0	37.29	-56.09	1022.60	
1838	8	29	23	0	0	37.46	-55.50	1021.00	
1838	8	30	5	0	0	37.63	-54.91	1022.00	
1838	8	30	11	0	0	37.75	-54.20	1020.80	
1838	8	30	19	0	0	37.84	-53.15	1021.00	
1838	8	30	23	0	0	37.88	-52.62	1017.70	
1838	8	31	5	0	0	37.95	-51.83	1018.40	
1838	8	31	11	0	0	37.98	-50.84	1017.40	
1838	8	31	19	0	0	37.99	-49.35	1017.70	
1838	8	31	23	0	0	37.99	-48.61	1017.70	
1838	9	1	5	0	0	38.00	-47.49	1019.30	
1838	9	1	11	0	0	37.98	-46.50	1020.80	
1838	9	1	17	0	0	37.94	-45.75	1022.10	
1838	9	1	23	0	0	37.91	-44.99	1022.70	
1838	9	2	5	0	0	37.87	-44.23	1024.20	
1838	9	2	12	0	0	37.77	-43.68	1025.70	
1838	9	2	18	0	0	37.60	-43.38	1027.90	
1838	9	3	0	0	0	37.43	-43.08	1027.90	
1838	9	3	6	0	0	37.27	-42.77	1029.40	
1838	9	3	12	0	0	37.01	-42.49	1029.20	
1838	9	3	18	0	0	36.68	-42.23	1027.90	
1838	9	4	0	0	0	36.35	-41.97	1027.90	
1838	9	4	6	0	0	36.02	-41.70	1029.00	
1838	9	4	12	0	0	35.95	-41.49	1025.10	
1838	9	4	18	0	0	36.14	-41.32	1027.70	
1838	9	5	0	0	0	36.34	-41.15	1024.40	
1838	9	5	6	0	0	36.53	-40.98	1025.10	
1838	9	5	12	0	0	36.68	-40.87	1024.10	
1838	9	5	18	0	0	36.77	-40.82	1024.40	
1838	9	6	0	0	0	36.86	-40.76	1022.00	
1838	9	6	6	0	0	36.95	-40.71	1022.40	
1838	9	6	12	0	0	37.03	-40.27	1022.10	
1838	9	6	18	0	0	37.08	-39.44	1022.50	
1838	9	7	0	0	0	37.14	-38.62	1017.90	
1838	9	7	6	0	0	37.19	-37.79	1020.90	
1838	9	7	12	0	0	37.23	-36.95	1017.30	
1838	9	7	18	0	0	37.24	-36.16	1019.30	
1838	9	8	0	0	0	37.26	-35.37	1016.20	
1838	9	8	6	0	0	37.27	-34.58	1019.30	
1838	9	8	12	0	0	37.28	-33.89	1019.10	
1838	9	8	18	0	0	37.29	-33.37	1022.30	
1838	9	9	0	0	0	37.29	-32.84	1021.10	
1838	9	9	6	0	0	37.30	-32.32	1022.80	
1838	9	9	12	0	0	37.35	-31.61	1022.60	
1838	9	9	18	0	0	37.46	-30.72	1025.60	
1838	9	10	0	0	0	37.56	-29.84	1024.60	
1838	9	10	6	0	0	37.66	-28.96	1026.10	
1838	9	10	13	0	0	37.75	-28.14	1025.90	
1838	9	10	19	0	0	37.82	-27.46	1026.80	
1838	9	11	1	0	0	37.89	-26.78	1024.70	
1838	9	11	7	0	0	37.96	-26.11	1026.30	
1838	9	11	13	0	0	38.03	-25.68	1025.50	
1838	9	11	19	0	0	38.10	-25.53	1028.10	
1838	9	12	1	0	0	38.17	-25.39	1026.60	
1838	9	12	7	0	0	38.24	-25.24	1026.60	
1838	9	12	13	0	0	38.16	-25.03	1028.00	
1838	9	12	19	0	0	37.93	-24.76	1028.20	
1838	9	13	1	0	0	37.70	-24.48	1025.00	
1838	9	13	7	0	0	37.47	-24.21	1026.30	
1838	9	13	13	0	0	37.24	-23.89	1023.80	
1838	9	13	19	0	0	36.98	-23.48	1023.20	
1838	9	14	1	0	0	36.73	-23.08	1019.80	
1838	9	14	7	0	0	36.48	-22.68	1019.70	
1838	9	14	13	0	0	36.17	-22.18	1015.60	
1838	9	14	19	0	0	35.80	-21.61	1016.10	
1838	9	15	1	0	0	35.44	-21.03	1010.20	
1838	9	15	7	0	0	35.07	-20.45	1009.70	
1838	9	15	13	0	0	34.63	-19.82	1011.10	
1838	9	15	19	0	0	34.14	-19.15	1013.10	
1838	9	16	1	0	0	33.64	-18.48	1012.90	
1838	9	16	7	0	0	33.14	-17.81	1016.30	
1838	9	16	13	0	0	32.85	-17.38	1015.70	
1838	9	16	19	0	0	32.78	-17.24	1018.50	
1838	9	17	7	0	0	32.64	-16.97	1012.40	
1838	9	17	19	0	0	32.53	-16.95	1017.20	
1838	9	18	1	0	0	32.49	-16.98	1015.50	
1838	9	18	7	0	0	32.44	-17.02	1017.30	
1838	9	18	13	0	0	32.40	-17.05	1017.10	
1838	9	18	19	0	0	32.35	-17.08	1020.80	
1838	9	19	1	0	0	32.31	-17.12	1022.50	
1838	9	19	7	0	0	32.26	-17.15	1023.80	
1838	9	19	13	0	0	32.21	-17.18	1015.20	
1838	9	19	19	0	0	32.17	-17.22	1018.90	
1838	9	20	1	0	0	32.12	-17.25	1018.80	
1838	9	20	7	0	0	32.08	-17.28	1020.30	
1838	9	20	13	0	0	32.03	-17.32	1020.10	
1838	9	20	19	0	0	31.99	-17.35	1020.60	
1838	9	21	1	0	0	31.94	-17.39	1022.30	
1838	9	21	7	0	0	31.90	-17.42	1022.10	
1838	9	21	13	0	0	31.85	-17.45	1020.80	
1838	9	21	19	0	0	31.81	-17.49	1021.80	
1838	9	22	1	0	0	31.76	-17.52	1019.10	
1838	9	22	7	0	0	31.72	-17.55	1022.40	
1838	9	22	13	0	0	31.67	-17.59	1018.40	
1838	9	22	19	0	0	31.63	-17.62	1019.10	
1838	9	23	1	0	0	31.58	-17.65	1017.70	
1838	9	23	7	0	0	31.53	-17.69	1018.50	
1838	9	23	13	0	0	31.49	-17.72	1018.20	
1838	9	23	19	0	0	31.44	-17.75	1019.70	
1838	9	24	1	0	0	31.40	-17.79	1019.40	
1838	9	24	7	0	0	31.35	-17.82	1021.90	
1838	9	24	13	0	0	31.31	-17.85	1020.80	
1838	9	24	19	0	0	31.26	-17.89	1021.00	
1838	9	25	1	0	0	31.22	-17.92	1019.50	
1838	9	25	7	0	0	31.17	-17.95	1019.30	
1838	9	25	13	0	0	30.87	-18.10	1017.50	
1838	9	25	19	0	0	30.32	-18.37	1019.30	
1838	9	26	1	0	0	29.77	-18.63	1014.20	
1838	9	26	7	0	0	29.22	-18.89	1018.50	
1838	9	26	13	0	0	28.74	-19.10	1014.90	
1838	9	26	19	0	0	28.32	-19.26	1019.00	
1838	9	27	1	0	0	27.90	-19.43	1015.70	
1838	9	27	7	0	0	27.49	-19.59	1017.00	
1838	9	27	13	0	0	27.09	-19.72	1017.70	
1838	9	27	19	0	0	26.70	-19.81	1018.80	
1838	9	28	1	0	0	26.31	-19.91	1015.60	
1838	9	28	7	0	0	25.92	-20.00	1018.60	
1838	9	28	13	0	0	25.53	-20.15	1017.80	
1838	9	28	19	0	0	25.12	-20.36	1018.50	
