Corrected seasonal soil temperature means at Armagh Observatory 
and at 30cm depth, 1904-2002. Key: column 1=year, column 2=winter, 
column 3=spring, column 4=summer and column 5=autumn

References:

Garcia-Suarez, A.M. and Butler, C.J. 2006. Soil Temperatures at Armagh Observatory, N. Ireland
from 1904 to 2002. International Journal of Climatology (in press)

Garcia-Suarez, A.M., Butler, C.J. and Morrow, B. 2005. Meterological Data Recorded at Armagh
Obaservatory: Volume 4 - Daily, Monthly and Annual Soil Temperatures 1904-2002. Armagh
Observatory Preprint Series.



1904      -888      -888      15.2      10.8     -888
1905       5.6       7.7      15.4       9.2      9.5
1906       5.2       7.8      15.4      11.2      9.9
1907       4.6       8.4      14.8      10.5      9.5
1908       4.6       8.1      15.5      11.3     10.0
1909       5.2       8.0      15.1       9.9      9.5
1910       4.5       8.3      15.7      10.5      9.9
1911       5.3       8.6      16.2      10.3     10.1
1912       4.8       9.1      14.5       9.9      9.6
1913       5.0       8.0      15.4      11.2     10.0
1914       5.4       8.8      15.9      11.0     10.2
1915       4.3       8.4      15.1      10.1      9.5
1916       5.1       7.6      15.2      11.6      9.9
1917       4.0       7.1      14.4      10.2      9.0
1918       5.3       8.5      15.3       9.8      9.9
1919       5.0       7.9      15.0       9.4      9.2
1920       4.9       8.5      14.5      11.2      9.8
1921       5.8       8.9      15.7      11.6     10.7
1922       6.1       7.7      14.2      10.1      9.5
1923       6.1       7.9      14.8       9.4      9.4
1924       4.9       7.4      14.7      10.4      9.6
1925       5.8       7.8      15.4      10.2      9.5
1926       4.8       9.0      15.8      10.5     10.2
1927       4.8       8.9      15.0      10.6      9.8
1928       4.5       8.4      14.7      10.3      9.6
1929       4.2       8.1      15.2      10.6      9.6
1930       4.0       8.1      15.4      10.3      9.4
1931       4.2       7.9      15.2      10.4      9.6
1932       5.9       8.0      16.0      10.0      9.9
1933       4.6       9.0      16.8      10.9     10.2
1934       5.0       7.9      16.3      10.4     10.2
1935       6.5       9.2      16.0      10.0     10.1
1936       3.2       8.4      15.8      10.7      9.7
1937       5.0       8.4      15.8      10.3      9.8
1938       5.6       9.8      15.4      11.4     10.4
1939       4.4       9.0      16.1      11.1     10.3
1940       3.9       9.2      16.0      10.3      9.8
1941       3.1       7.5      16.0      11.6      9.7
1942       4.8       8.6      15.8      10.4     10.1
1943       5.8       9.9      16.3      10.9     10.6
1944       5.4       9.5      16.3      10.3     10.4
1945       4.4      10.6      16.5      12.2     11.1
1946       5.6       9.3      -888      -888     -888
1947      -888       7.4      16.8      11.6     -888
1948       4.6      10.1      15.7      11.1     10.5
1949	   6.0       9.8      16.8	12.2     11.2
1950	   5.7       9.6      16.3	10.8     10.3
1951	   3.5       7.7      15.9	11.5     10.0
1952	   4.6       9.9      16.4	10.7     10.0
1953	   4.2       9.3      16.4	11.4     10.9
1954	   5.9       8.9      15.2	11.1     10.2
1955	   5.0       8.3      17.0	12.1     10.6
1956	   4.9       9.4      15.7	11.4     10.4
1957	   5.6      10.4      16.8	11.1     10.9
1958	   5.4       8.3      16.0	12.2     10.5
1959	   4.4      10.4      17.6	12.0     11.2
1960	   4.7      10.1      17.0	11.7     10.7
1961	   4.7      10.6      15.8	11.3     10.7
1962       4.6       8.7      15.7      11.7     10.3
1963	   3.0       8.9      16.4	11.9      9.9
1964	   5.0       9.5      16.6	11.9     10.7
1965	   4.1       8.9      16.0	10.7     10.0
1966	   4.6       9.3      17.0	11.6     10.7
1967	   5.3       9.2      16.8	11.3     10.9
1968	   5.3       8.7      17.2	11.6     10.8
1969	   4.9       8.3      17.1	12.3     10.6
1970	   4.6       8.9      17.2	12.4     10.9
1971	   5.8       9.6      16.7	12.9     11.3
1972	   5.6       9.4      16.0	11.9     10.6
1973	   5.9       9.3      17.5	11.7     11.1
1974	   5.2       9.5      16.5	10.2     10.5
1975	   5.8       9.7      17.4	11.9     11.2
1976	   6.0       9.8      17.8	11.5     11.2
1977	   4.0       9.2      16.8	11.5     10.5
1978	   4.4       9.0      16.2	12.8     10.6
1979	   3.5       7.9      16.6	11.2      9.8
1980	   4.3       9.5      16.4	11.7     10.5
1981	   5.2      10.0      16.8	11.3     10.7
1982	   4.2       9.7      17.1	11.4     10.6
1983	   4.2       9.1      17.8	12.2     11.1
1984	   5.3       9.3      17.5	11.7     10.8
1985	   3.7       8.9      16.1	11.2     10.0
1986	   3.9       7.7      16.0	10.9      9.6
1987	   4.6       9.4      16.7	11.2     10.5
1988	   5.2       9.4      15.0	10.5     10.2
1989	   6.7       8.7      15.8	11.3     10.5
1990	   5.3       9.6      16.1	11.0     10.5
1991	   3.8       9.4      15.6	11.1     10.2
1992	   6.1       9.8      16.2	10.5     10.6
1993	   5.8       9.4      15.8	10.3     10.3
1994	   4.5       8.7      15.6	12.0     10.4
1995	   6.0       9.4      17.0	12.5     11.1
1996	   5.4       8.6      15.8	11.7     10.3
1997	   5.2      10.5      17.0	12.6     11.6
1998	   6.8      10.3      16.4	12.0     11.3
1999	   5.9      10.3      16.4	12.0     11.1
2000	   5.5       9.9      15.9	11.5     10.8
2001	   5.1       8.8      15.7      12.7     10.6
2002	   6.2      10.0      15.9	12.0	 11.1
2003       5.5       9.8      17.1      11.9	 11.1
