1862,06,04,Wednesday,DWR_1862_06-3.jpg
NAIRN, 29.75, 54
ABERDEEN, 29.81, 52
LEITH, 29.82, 57
BERWICK, 29.92, 54
COPENHAGEN, 29.91, 59
ARDROSSAN, 29.80, 53
PORTRUSH, 29.84, 55
SHIELDS, 29.99, 54
SCARBOROUGH, 30.06, 54
HELIGOLAND, 30.06, 65
LIVERPOOL, 30.11, 57
HOLYHEAD, 999.00, 999
GALWAY, 29.98, 57
HELDER, 30.14, 58
YARMOUTH, 30.13, 57
VALENTIA, 30.09, 57
QUEENSTOWN, 30.11, 59
LONDON, 30.22, 57
DOVER, 30.23, 65
PORTSMOUTH, 30.22, 57
WEYMOUTH, 999.00, 999
PORTLAND, 30.24, -999
PLYMOUTH, 30.21, 58
PENZANCE, 30.25, 56
JERSEY, 30.30, 61
BREST, 30.29, 59
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 63
LISBON, 30.18, 70
