    1796 -888.00    6.86   12.20    7.54    7.77
    1797    3.51    6.71   14.31    8.79    8.63
    1798    3.98    8.02   14.19    7.93    8.48
    1799    2.57    5.38   12.73    8.05    7.13
    1800    2.50    7.40   14.33    8.59    8.36
    1801    4.25    8.27   14.94    9.44    9.13
    1802    2.48    7.83   12.12    7.63    7.71
    1803    3.55    7.76   14.41    7.74    8.40
    1804    4.16    7.87   13.39    8.35    8.30
    1805    2.65    8.20   13.28    8.01    8.17
    1806    3.34    7.99   14.29    8.28    8.48
    1807    2.77    7.33   15.72    6.47    8.18
    1808    3.77    8.09   15.14    7.27    8.42
    1809    2.94    9.18   13.28    8.28    8.52
    1810    2.74    7.91   14.93    8.51    8.67
    1811    3.42    8.98   15.01    9.45    9.18
    1812    4.17    7.57   13.56    7.48    8.06
    1813    2.33    6.51   12.44    8.69    7.67
    1814    1.68    7.94   13.07    7.63    7.60
    1815    4.07    9.10   15.16    8.53    9.08
    1816    2.65    6.35   12.75    8.22    7.52
    1817    4.17    6.42   13.01    7.76    7.78
    1818    2.27    6.33   14.38   10.38    8.48
    1819    3.46    7.34   13.58    7.08    7.82
    1820    2.38    7.64   13.25    7.44    7.89
    1821    4.17    7.11   13.80    9.45    8.64
    1822    4.30    7.56   14.80    8.42    8.67
    1823    2.08    7.06   12.42    8.20    7.52
    1824    4.16    7.33   14.66    8.64    8.71
