    1834 -888.00    8.76   14.31   10.22    9.83
    1835    5.02    7.95   14.30    8.84    9.00
    1836    4.54    7.40   13.18    7.60    8.07
    1837    4.38    5.45   14.64    9.66    8.78
    1838    3.16    6.75   13.56    8.90    8.03
    1839    4.00    6.78   13.26    8.90    8.16
    1840    4.04    8.22   13.34    7.99    8.37
    1841    3.13    8.79   13.04    8.62    8.52
    1842    4.21    8.52   14.27    8.79    9.21
    1843    5.06    7.70   13.50    9.12    8.91
    1844    5.24    8.49   13.32    9.52    8.73
    1845    3.84    7.35   13.10    9.27    8.50
    1846    6.02    8.16   15.61   10.53    9.91
    1847    3.53    7.97   14.58    9.70    9.15
    1848    4.20    8.38   13.15    8.97    8.72
    1849    5.62    7.85   13.68    9.56    9.02
    1850    4.47    8.18   14.15    9.33    9.32
    1851    5.82    7.77   13.94    9.39    9.21
    1852    5.27    8.43   14.73    8.78    9.37
    1853    4.18    7.51   13.97    9.15    8.41
    1854    3.98    8.74   13.32    9.68    9.19
    1855    2.98    6.81   14.72    9.25    8.36
    1856    4.38    7.39   14.33   10.11    9.13
    1857    4.63    7.76   15.40   10.84    9.99
    1858    6.29    8.05   14.23    8.93    9.22
    1859    5.91    8.57   15.13    8.48    9.14
    1860    2.45    7.22   12.76    8.03    7.67
    1861    3.66    8.19   14.46    8.71    8.96
    1862    4.83    8.11   12.71    8.36    8.71
    1863    5.54    8.12   13.49    9.06    9.06
    1864    3.83    8.56   13.23    8.75    8.43
    1865    3.08    7.98   14.92   10.20    9.31
    1866    5.11    7.31   13.96    9.11    8.84
    1867    4.37    7.26   14.13    9.13    8.62
    1868    5.12    9.14   15.05    8.59    9.59
    1869    6.45    6.92   14.25    9.66    9.02
    1870    3.11    8.03   14.93    8.98    8.68
    1871    3.33    8.69   14.11    8.68    8.94
    1872    4.86    7.74   14.35    8.43    8.88
    1873    3.71    7.53   14.41    8.22    8.69
    1874    5.58    8.69   14.39    9.26    9.08
    1875    3.87    8.65   14.02    9.38    9.23
    1876    4.31    6.92   14.38    9.77    8.99
    1877    5.36    6.62   13.74    9.03    8.63
    1878    5.25    8.42   15.22    8.72    8.95
    1879    0.90    6.30   13.05    8.52    7.42
    1880    3.77    7.93   14.46    8.37    8.86
    1881    2.41    7.47   13.03    9.61    8.05
    1882    5.26    8.31   13.54    8.63    8.90
